genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
italian baroque,0.9096519623233907,0.3150255527210884,232836.525333595,0.16453729788069074,0.5652092017386184,0.1700472265829409,-19.03732420852956,0.042699819466248026,94.04278089351126,0.24884350405546832,16.290731292517005,7,1
italian baroque ensemble,0.869625,0.400625,144335.25,0.4231250000000001,0.7432607375,0.153175,-16.294124999999998,0.043825,100.24925,0.46287500000000004,48.75,6,1
italian bass,0.9672441879250305,0.3702918994389828,216131.57171762636,0.18799880250945306,0.03305448757935167,0.22125180724200888,-17.32558192715815,0.10942328626079585,103.21163808047338,0.23830704769088096,6.055164079657988,7,1
italian black metal,0.10402283785714284,0.2282142857142857,293650.35714285716,0.8302142857142859,0.5346171428571428,0.1898357142857143,-8.452,0.0924,113.4535,0.19343571428571432,0.7857142857142857,11,1
italian blues,0.19065000000000001,0.5582,220046.0,0.7784000000000001,0.000135184,0.14432000000000006,-5.422600000000001,0.040959999999999996,117.40559999999998,0.646,0.0,4,1
italian classical guitar,0.986,0.395,100907.0,0.00978,0.947,0.1,-34.664,0.0492,110.108,0.158,39.0,2,1
italian classical piano,0.98859,0.36002,317560.6,0.080951,0.8709699999999998,0.11287100000000001,-26.38828,0.047403999999999995,91.14966999999999,0.13631,32.89,0,1
italian contemporary classical,0.984,0.207,1120840.0,0.106,0.488,0.237,-19.118,0.0458,74.615,0.0609,0.0,7,1
italian contemporary jazz,0.223,0.348,153067.0,0.393,0.0,0.151,-9.787,0.03,132.069,0.35700000000000004,62.0,1,1
italian death metal,0.12451141892857141,0.3331071428571428,242552.67857142858,0.7536071428571429,0.6418085714285715,0.5234178571428572,-9.7335,0.07345,110.38475,0.49221785714285715,0.39285714285714285,7,1
italian disco,0.13397899585084036,0.7436208070728291,312910.37791491597,0.6790195990896359,0.1808030453431373,0.1618144800420168,-9.66965161939776,0.044234486169467804,120.53989548319329,0.7872325805322127,42.47842261904761,11,1
italian electronica,0.42,0.528,302106.0,0.65,0.738,0.0982,-4.994,0.0256,79.995,0.38,6.0,9,0
italian gothic,0.0006422500000000002,0.47475,253903.25,0.78,0.1749975,0.15275,-5.3610000000000015,0.034350000000000006,124.291,0.2131750000000001,50.5,4,1
italian gothic metal,0.0006422500000000002,0.47475,253903.25,0.78,0.1749975,0.15275,-5.3610000000000015,0.034350000000000006,124.291,0.2131750000000001,50.5,4,1
italian hip hop,0.19266666666666668,0.7909999999999999,194306.0,0.6343333333333333,0.0004763299999999999,0.09083333333333332,-8.990333333333334,0.13903333333333334,102.67833333333333,0.5283333333333333,0.3333333333333333,10,0
italian indie pop,0.0348,0.397,622800.0,0.868,0.0,0.443,-5.339,0.0948,134.19299999999998,0.632,0.5,0,1
italian jazz,0.6748564102564103,0.448174358974359,462194.26153846155,0.29706666666666665,0.5066551025641025,0.36611692307692306,-18.238523076923077,0.05054,119.62669230769234,0.3103538461538462,18.538461538461537,7,1
italian library music,0.32230666666666663,0.5284000000000001,201456.8,0.43353333333333327,0.7958000000000001,0.10888,-13.3704,0.03674,121.42653333333332,0.5092000000000001,26.8,1,1
italian mandolin,0.91,0.535,241827.0,0.212,0.93,0.102,-15.831,0.0473,136.382,0.4320000000000001,0.0,4,0
italian metal,0.052332543928571416,0.35148214285714285,273776.8035714286,0.805107142857143,0.3548073214285714,0.17129285714285714,-6.906500000000001,0.063375,118.87225000000001,0.2033053571428572,25.642857142857142,11,1
italian mezzo-soprano,0.9797383228840126,0.36996995820271683,193683.8865987461,0.1651326907001045,0.08097811370454545,0.23908285527690698,-17.31347580982236,0.0879628474399164,104.216309430512,0.22094105799373043,6.565229885057471,4,1
italian modern prog,2.3e-05,0.301,552720.0,0.7509999999999999,0.0396,0.0854,-6.684,0.0426,121.677,0.162,32.0,1,1
italian new wave,0.30605751666666664,0.5378333333333333,327282.2916666667,0.6425000000000002,0.6539087499999999,0.12320833333333332,-8.932,0.043149999999999994,145.07429166666668,0.7114166666666666,1.7916666666666667,2,1
italian opera,0.9503538815108684,0.3148205952833436,234885.00675746365,0.19005593919716904,0.32823733697540586,0.24307528782959073,-17.357406722589044,0.09435218470309428,87.24525363968861,0.19367639079246948,5.852574758147471,0,1
italian orchestra,0.9293751144453641,0.32964730710769996,306358.2658386866,0.18992971561213018,0.2469108206040001,0.2640929784091494,-17.748566183755322,0.06469611139959058,95.16281759786358,0.1985493487647738,10.40626717300693,2,1
italian pop,0.125,0.755,193555.0,0.882,0.0014199999999999998,0.103,-1.957,0.0532,99.984,0.606,1.0,10,0
italian pop rock,0.3356666666666667,0.6333333333333333,319733.66666666674,0.338,0.0010466666666666669,0.1196,-15.29,0.02946666666666667,100.23366666666668,0.4826666666666666,47.66666666666666,5,1
italian post punk,0.012322500000000002,0.388,245836.75,0.8410000000000001,0.007452500000000002,0.17725000000000002,-4.8580000000000005,0.06559999999999999,155.17575,0.5895,6.75,11,1
italian power metal,0.00013700000000000002,0.373,261040.0,0.8759999999999999,0.0021100000000000003,0.384,-3.867,0.0396,89.98299999999998,0.285,53.0,0,0
italian progressive metal,0.000989,0.511,257333.0,0.902,0.0054,0.224,-4.465,0.0346,90.054,0.396,0.0,7,1
italian progressive rock,0.31763908333333335,0.366,392030.3333333333,0.5648333333333334,0.04472401916666667,0.122925,-10.1255,0.03754166666666667,120.18733333333333,0.31283333333333335,29.5,2,1
italian punk,0.233,0.555,223504.0,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.817,0.912,4.0,5,1
italian renaissance,0.7540833333333333,0.35930555555555554,241599.72222222222,0.18861111111111115,0.32835444444444445,0.15347499999999994,-20.681722222222223,0.04061388888888889,103.56680555555553,0.2619444444444444,23.25,9,1
italian romanticism,0.9268569722810697,0.3634837836109253,244333.91521152534,0.26447193071246383,0.30677907442328817,0.26401992300678273,-16.395068251266505,0.06602496290917148,100.24275372605199,0.3193941705317495,4.128944305989633,7,1
italian ska,0.233,0.555,223504.0,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.817,0.912,4.0,5,1
italian soprano,0.972895756821247,0.3607895492270984,236833.318881108,0.18052144214790294,0.06498197168534128,0.22806483009365364,-17.487160695564427,0.0749788060389139,105.0699058505692,0.19535628753454246,8.897270322270323,0,1
italian soundtrack,0.6033207976218309,0.3118195118407429,183342.3007809212,0.3113159700056783,0.6573914508433816,0.14191273653094624,-13.997723130365074,0.0381472020107552,108.60971796619795,0.2579040773238919,29.419884431677747,7,0
italian tech house,0.02891802962962963,0.7904888888888889,380627.3037037037,0.7436666666666666,0.5891960000000002,0.10374962962962966,-8.545348148148149,0.11029259259259258,125.23797777777776,0.2685592592592592,0.0,4,0
italian techno,0.016786663888888886,0.7473333333333333,391845.47222222225,0.7048888888888888,0.8567222222222223,0.09203333333333334,-8.89130555555556,0.0779861111111111,126.0742777777778,0.16975833333333337,4.0,11,1
italian tenor,0.9257006446917379,0.36132135788455066,210576.70266149123,0.27028836340412077,0.05434477483113006,0.2233009500042805,-14.083956515243978,0.07183360056985487,100.79258469404544,0.24394279550052658,8.381238148764359,2,1
italian trance,0.044764166572171034,0.47462182849043233,213906.25067328135,0.8522477439168438,0.627943116602882,0.2865800614221593,-7.374797755728799,0.06020739664540514,131.98521289865343,0.3487542404913773,9.323198677061185,6,1
italian violin,0.8909166666666667,0.42524999999999996,183881.33333333334,0.28358333333333335,0.3680357916666667,0.12088333333333336,-16.650583333333334,0.04795000000000001,119.60583333333334,0.5035833333333334,46.333333333333336,2,1
italo dance,0.2132619047619048,0.7673809523809524,265763.6666666666,0.8964285714285715,0.028060619047619056,0.29377142857142857,-9.577714285714285,0.05919523809523809,131.9522857142857,0.654,64.00000000000001,7,0
italo house,0.01871090909090909,0.7290000000000001,284376.9090909091,0.8016363636363636,0.10292586363636363,0.08171818181818183,-7.4220000000000015,0.04664545454545455,114.92263636363636,0.8054545454545455,52.0,5,0
j-acoustic,0.2786666666666666,0.48766666666666664,229151.16666666663,0.6883333333333334,0.06006699500000001,0.39503333333333335,-6.743333333333332,0.05156666666666666,138.52,0.5555000000000001,30.666666666666668,7,1
j-ambient,0.994,0.241,278693.0,0.254,0.88,0.0639,-17.03,0.0416,138.97,0.0378,45.0,6,1
j-core,0.4127,0.37900000000000006,214176.0,0.7255,0.608,0.40654999999999997,-7.900499999999999,0.0867,104.1875,0.22199999999999998,2.0,11,1
j-dance,0.04418799999999999,0.4648,258027.0,0.8213999999999999,0.3428,0.18356,-4.9886,0.07232000000000001,108.083,0.38920000000000005,38.6,11,0
j-division,0.2147233333333333,0.514,264829.1666666667,0.8733333333333334,0.0,0.24978333333333333,-5.6055,0.09063333333333334,111.29716666666666,0.3675,42.666666666666664,8,1
j-idol,0.11135,0.683,238143.5,0.9495,0.000342,0.3035,-0.8620000000000001,0.037075,116.01575000000001,0.7949999999999999,56.5,1,1
j-indie,0.0015168666666666665,0.5036666666666666,265535.6666666667,0.9319999999999999,0.8813333333333334,0.3496666666666666,-11.116666666666667,0.06153333333333333,129.68033333333332,0.26853333333333335,6.0,10,0
j-metal,0.009350092916666667,0.4266666666666667,269003.4166666666,0.9029375000000001,0.10470978166666668,0.22011250000000002,-5.0101458333333335,0.12650208333333332,136.99179166666667,0.40078333333333327,46.875,11,1
j-pixie,0.19584833333333332,0.5173333333333333,263644.3333333333,0.7223333333333333,0.00037966666666666666,0.10718333333333335,-3.300166666666667,0.1065,163.83766666666665,0.3383333333333334,67.83333333333333,1,1
j-pop,0.12348244857142855,0.5461163690476193,266326.19751984125,0.8025769345238094,0.06813141784325397,0.2576667956349207,-5.343077777777779,0.0714777876984127,130.25590605158732,0.5352544642857142,46.00605158730158,7,1
j-pop boy group,0.021475333333333336,0.5696,292996.3333333333,0.8959333333333332,0.0,0.3820666666666667,-4.364533333333332,0.10080666666666666,118.25986666666667,0.5352,31.2,6,0
j-pop girl group,0.08409,0.57775,227448.25,0.907,0.022705499999999997,0.10525000000000001,-4.58225,0.05935,135.30025,0.7072499999999999,21.25,6,1
j-poprock,0.10436622640211642,0.46984187452758874,252052.28643235072,0.8449645124716554,0.06552850828571428,0.24807460695389272,-4.356521504157219,0.08234758503401361,139.05506436130003,0.5183846560846559,49.51054421768706,1,1
j-punk,0.025999,0.47350000000000003,227375.5,0.9525,0.39853645000000004,0.3745,-5.1655,0.0762,136.972,0.47650000000000003,26.0,0,1
j-rap,0.0961,0.648,327967.0,0.904,2.07e-06,0.0629,-4.565,0.0786,121.994,0.728,75.0,6,0
j-reggae,0.165,0.5760000000000001,297664.0,0.551,0.0103,0.1145,-7.4235000000000015,0.0335,131.113,0.5285,49.0,11,0
j-rock,0.06700262586111112,0.5128058333333333,271394.6755555555,0.8464530555555557,0.1883712832277778,0.24285474999999995,-4.997464444444445,0.07698361111111113,132.50089416666663,0.5164077777777777,39.71138888888889,0,1
jacksonville indie,0.3661715,0.53525,252610.25,0.7097500000000001,0.39025,0.23862499999999998,-7.5485,0.03885,135.16025000000002,0.58675,57.5,6,1
jam band,0.3354970818302743,0.549445403370065,328081.12404168554,0.5934685563530068,0.2146300465221804,0.23126606042137968,-10.330122990405771,0.049740386553848805,118.13274996948408,0.5729885819832872,37.704882648361234,7,1
jamgrass,0.4128628296703298,0.5639990384615385,296193.19423076924,0.5835422893772894,0.14115107853479852,0.2671736538461539,-10.47054097985348,0.039881240842490846,121.8530689102564,0.6279968406593406,35.16831501831502,7,1
jangle pop,0.1096695076025472,0.47793257795344746,226236.95736166008,0.7236224363197188,0.03401013560877251,0.22413733728590254,-9.317432119016248,0.04359722738252085,135.20481724747472,0.6496906324110673,36.23625384277558,11,1
japanese alternative pop,0.5984025,0.44908333333333333,134694.375,0.3412166666666667,0.295638,0.20727916666666665,-12.421875,0.045658333333333335,104.46545833333333,0.5007916666666666,34.125,0,1
japanese alternative rock,0.09771516666666669,0.4928333333333334,195828.58333333334,0.8616666666666667,0.16880217500000003,0.25253333333333333,-5.462916666666666,0.09765833333333333,147.47425,0.4203333333333333,32.25,7,1
japanese chillhop,0.608772857142857,0.6612113095238096,168525.63095238092,0.39801904761904766,0.5245630941964287,0.1471279761904762,-12.451565476190478,0.23327202380952383,99.12527083333332,0.47971309523809513,46.82738095238095,7,1
japanese classical,0.7254435492060606,0.33804737373737376,334135.2405050505,0.3294305252525253,0.6661152857777778,0.14249780303030304,-15.988607727272727,0.046780414141414144,106.09260212121211,0.2663468686868687,41.63444444444445,5,1
japanese classical performance,0.728429506802721,0.389938775510204,316310.80569727893,0.2986758095238095,0.46860772108843546,0.14933958333333333,-18.336156462585034,0.0656654336734694,115.05289838435375,0.3175123724489796,12.491496598639458,7,1
japanese classical piano,0.9921874999999998,0.2755,390179.1875,0.06731999999999999,0.904875,0.10024375,-28.655,0.041793750000000005,88.68831250000002,0.25644375,40.75,11,1
japanese concert band,0.953,0.202,527400.0,0.194,0.647,0.0704,-21.568,0.0578,85.882,0.115,44.0,5,1
japanese contemporary classical,0.8591999999999999,0.5048000000000001,384810.8,0.251382,0.6396,0.21106000000000005,-18.6624,0.0437,101.44679999999998,0.35216000000000003,43.4,11,1
japanese dream pop,0.20262,0.6401999999999999,707408.0,0.6214,0.41524,0.19822,-10.726000000000004,0.056179999999999994,115.01900000000003,0.6418000000000001,41.6,11,1
japanese electronic,0.994,0.241,278693.0,0.254,0.88,0.0639,-17.03,0.0416,138.97,0.0378,45.0,6,1
japanese electropop,0.09410249999999998,0.6828333333333334,220814.20833333334,0.7938749999999999,0.0605632825,0.29477916666666665,-3.865041666666667,0.12835833333333332,138.995875,0.7961666666666667,55.333333333333336,4,1
japanese emo,0.05785238333333335,0.36956666666666665,264682.26666666666,0.8678888888888889,0.03770126155555555,0.1414066666666667,-5.606711111111111,0.08675111111111111,157.63114444444446,0.5261111111111112,52.37777777777777,11,1
japanese experimental,0.20265,0.5223333333333333,258892.83333333328,0.34579999999999994,0.4835200333333332,0.12596666666666667,-17.681166666666673,0.0408,115.16433333333332,0.4472166666666668,32.833333333333336,9,1
japanese folk,0.4119643333333333,0.6116,233028.41666666663,0.6445375,0.24155844999999998,0.18100083333333328,-7.7411416666666675,0.07065416666666666,123.04035,0.5744333333333334,37.133333333333326,2,1
japanese garage rock,0.0514,0.521,235440.0,0.908,7.290000000000001e-05,0.407,-6.4910000000000005,0.0414,174.392,0.655,39.0,0,1
japanese girl punk,0.0514,0.521,235440.0,0.908,7.290000000000001e-05,0.407,-6.4910000000000005,0.0414,174.392,0.655,39.0,0,1
japanese heavy metal,0.007169966666666668,0.3944333333333333,277860.0333333333,0.8262,0.16653769000000002,0.15510000000000002,-6.431633333333333,0.13595333333333331,136.57153333333332,0.32698000000000005,20.433333333333334,6,1
japanese house,0.29779759999999994,0.503,235019.2,0.6524,0.8406,0.13527999999999998,-10.6202,0.0365,119.4542,0.18856,20.0,10,0
japanese idm,0.994,0.241,278693.0,0.254,0.88,0.0639,-17.03,0.0416,138.97,0.0378,45.0,6,1
japanese indie pop,0.484376210952381,0.4878095238095238,188527.1428571429,0.5508571428571429,0.309313,0.155947619047619,-9.014285714285714,0.038709523809523805,108.14733333333334,0.4544380952380952,0.6190476190476191,7,1
japanese indie rock,0.06471640000000001,0.5259666666666666,223426.6,0.7814666666666665,0.1683118866666667,0.16686,-7.3164,0.06864,136.31163333333333,0.5556333333333333,28.8,10,1
japanese instrumental,0.8553673469387755,0.4143877551020408,193726.25510204086,0.24081224489795922,0.619723648367347,0.12660561224489794,-16.205770408163264,0.03868673469387755,118.29012755102039,0.24555714285714283,42.95918367346938,7,1
japanese jazz,0.6254373907894738,0.5665859283625732,326968.26436403516,0.3457673611111111,0.5384222164290936,0.12215148026315792,-15.175225292397668,0.041901253654970744,107.56582960526312,0.46625592105263164,29.14718567251462,7,1
japanese jazz fusion,0.5628120666666667,0.5796333333333334,310131.8333333334,0.46769999999999995,0.32252666666666663,0.12749666666666667,-9.661266666666666,0.04196,112.2573,0.37086666666666673,14.766666666666666,5,1
japanese jazztronica,0.05214583333333333,0.5976666666666667,334461.0,0.7508333333333334,0.15578026333333334,0.1812666666666667,-6.90775,0.06651666666666667,133.36433333333332,0.6561666666666667,30.166666666666668,6,1
